"season","roundNumber","homeTeam.teamName","awayTeam.teamName","homeTeamScore.totalScore","awayTeamScore.totalScore","date","venue.name","venueWidth","venueLength","homeTeamDirectionQtr1","displayOrder","chain_number","chainTeamName","initialState","finalState","period","periodSeconds","playerName.givenName","playerName.surname","team.teamName","description","disposal","shotAtGoal","behindInfo","x","y"
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",596,77,"Geelong Cats","centreBounce","goal",2,340,"Gryan","Miers","Geelong Cats","Goal",NA,NA,NA,46,9
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",597,78,"Geelong Cats","centreBounce","turnover",2,394,NA,NA,NA,"Centre Bounce",NA,NA,NA,0,0
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",598,78,"Geelong Cats","centreBounce","turnover",2,401,"Max","Gawn","Melbourne","Tackle",NA,NA,NA,0,-3
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",599,78,"Geelong Cats","centreBounce","turnover",2,407,NA,NA,NA,"Hard Ball Get",NA,NA,NA,-6,-5
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",600,78,"Geelong Cats","centreBounce","turnover",2,408,NA,NA,NA,"Handball","effective",NA,NA,-6,-4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",601,78,"Geelong Cats","centreBounce","turnover",2,409,NA,NA,NA,"Handball Received",NA,NA,NA,-6,0
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",602,78,"Geelong Cats","centreBounce","turnover",2,413,NA,NA,NA,"Kick","effective",NA,NA,-4,0
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",603,78,"Geelong Cats","centreBounce","turnover",2,414,"Jake","Lever","Melbourne","Spoil",NA,NA,NA,31,5
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",604,79,"Melbourne","possGain","turnover",2,418,"Christian","Petracca","Melbourne","Ground Kick","ineffective",NA,NA,-9,-23
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",605,79,"Melbourne","possGain","turnover",2,422,"Charlie","Spargo","Melbourne","Ground Kick","effective",NA,NA,1,-41
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",606,79,"Melbourne","possGain","turnover",2,423,"Christian","Petracca","Melbourne","Gather",NA,NA,NA,9,-52
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",607,79,"Melbourne","possGain","turnover",2,427,"Christian","Petracca","Melbourne","Kick","ineffective",NA,NA,10,-47
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",608,79,"Melbourne","possGain","turnover",2,428,"Zach","Guthrie","Geelong Cats","Spoil",NA,NA,NA,28,-11
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",609,79,"Melbourne","possGain","turnover",2,433,"Brad","Close","Geelong Cats","Loose Ball Get Crumb",NA,NA,NA,4,-26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",610,80,"Geelong Cats","possGain","ballUpCall",2,433,"Brad","Close","Geelong Cats","Loose Ball Get Crumb",NA,NA,NA,-4,26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",611,80,"Geelong Cats","possGain","ballUpCall",2,433,"Brad","Close","Geelong Cats","Handball","effective",NA,NA,-5,28
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",612,80,"Geelong Cats","possGain","ballUpCall",2,435,NA,NA,NA,"Handball Received",NA,NA,NA,-5,30
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",613,80,"Geelong Cats","possGain","ballUpCall",2,435,NA,NA,NA,"Handball","effective",NA,NA,-3,31
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",614,80,"Geelong Cats","possGain","ballUpCall",2,438,"Gary","Rohan","Geelong Cats","Handball Received",NA,NA,NA,7,32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",615,80,"Geelong Cats","possGain","ballUpCall",2,445,NA,NA,NA,"Ball Up Call",NA,NA,NA,1,33
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",616,81,"Geelong Cats","ballUp","ballUpCall",2,463,NA,NA,NA,"Ball Up Call",NA,NA,NA,4,30
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",617,82,"Melbourne","ballUp","outOfBounds",2,471,"Clayton","Oliver","Melbourne","Gather From Hitout",NA,NA,NA,-7,-31
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",618,82,"Melbourne","ballUp","outOfBounds",2,472,"Clayton","Oliver","Melbourne","Kick","ineffective",NA,NA,-7,-33
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",619,82,"Melbourne","ballUp","outOfBounds",2,474,"Charlie","Spargo","Melbourne","Contest Target",NA,NA,NA,17,-33
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",620,82,"Melbourne","ballUp","outOfBounds",2,476,"Charlie","Spargo","Melbourne","Hard Ball Get",NA,NA,NA,15,-34
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",621,82,"Melbourne","ballUp","outOfBounds",2,478,"Charlie","Spargo","Melbourne","Kick","effective",NA,NA,17,-29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",622,82,"Melbourne","ballUp","outOfBounds",2,478,"Charlie","Spargo","Melbourne","Kick Into F50",NA,NA,NA,17,-29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",623,82,"Melbourne","ballUp","outOfBounds",2,478,"Tom","McDonald","Melbourne","Kick Inside 50 Result",NA,NA,NA,64,-7
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",624,82,"Melbourne","ballUp","outOfBounds",2,484,NA,NA,NA,"Out of Bounds",NA,NA,NA,79,-19
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",625,83,"Geelong Cats","throwIn","outOfBounds",2,504,"Max","Holmes","Geelong Cats","Gather From Hitout",NA,NA,NA,-48,19
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",626,83,"Geelong Cats","throwIn","outOfBounds",2,505,"Max","Holmes","Geelong Cats","Handball","effective",NA,NA,-47,20
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",627,83,"Geelong Cats","throwIn","outOfBounds",2,506,"Mitch","Duncan","Geelong Cats","Handball Received",NA,NA,NA,-41,21
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",628,83,"Geelong Cats","throwIn","outOfBounds",2,510,"Mitch","Duncan","Geelong Cats","Kick","effective",NA,NA,-42,28
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",629,83,"Geelong Cats","throwIn","outOfBounds",2,512,"Jeremy","Cameron","Geelong Cats","Gather",NA,NA,NA,-18,61
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",630,83,"Geelong Cats","throwIn","outOfBounds",2,512,"Jeremy","Cameron","Geelong Cats","Handball","ineffective",NA,NA,-22,61
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",631,83,"Geelong Cats","throwIn","outOfBounds",2,515,NA,NA,NA,"Out of Bounds",NA,NA,NA,-36,60
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",632,84,"Melbourne","throwIn","goal",2,535,"Angus","Brayshaw","Melbourne","Gather From Hitout",NA,NA,NA,22,-43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",633,84,"Melbourne","throwIn","goal",2,536,"Angus","Brayshaw","Melbourne","Kick","ineffective",NA,NA,24,-42
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",634,84,"Melbourne","throwIn","goal",2,536,"Angus","Brayshaw","Melbourne","Kick Into F50",NA,NA,NA,24,-42
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",635,84,"Melbourne","throwIn","goal",2,537,"Tom","McDonald","Melbourne","Kick Inside 50 Result",NA,NA,NA,44,-16
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",636,84,"Melbourne","throwIn","goal",2,537,"Tom","McDonald","Melbourne","Contest Target",NA,NA,NA,44,-16
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",637,84,"Melbourne","throwIn","goal",2,539,"Tom","McDonald","Melbourne","Hard Ball Get",NA,NA,NA,43,-17
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",638,84,"Melbourne","throwIn","goal",2,541,"Tom","McDonald","Melbourne","Handball","effective",NA,NA,45,-20
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",639,84,"Melbourne","throwIn","goal",2,542,"Tom","Sparrow","Melbourne","Handball Received",NA,NA,NA,49,-29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",640,84,"Melbourne","throwIn","goal",2,556,"Tom","Sparrow","Melbourne","Free For: In Possession",NA,NA,NA,57,-23
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",641,84,"Melbourne","throwIn","goal",2,587,"Tom","Sparrow","Melbourne","Kick","effective",TRUE,NA,54,-27
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",642,84,"Melbourne","throwIn","goal",2,590,"Tom","Sparrow","Melbourne","Goal",NA,NA,NA,54,-27
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",643,85,"Geelong Cats","centreBounce","turnover",2,645,NA,NA,NA,"Centre Bounce",NA,NA,NA,0,0
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",644,85,"Geelong Cats","centreBounce","turnover",2,649,NA,NA,NA,"Loose Ball Get",NA,NA,NA,1,-2
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",645,85,"Geelong Cats","centreBounce","turnover",2,652,NA,NA,NA,"Kick","effective",NA,NA,4,-11
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",646,85,"Geelong Cats","centreBounce","turnover",2,652,NA,NA,NA,"Kick Into F50",NA,NA,NA,4,-11
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",647,85,"Geelong Cats","centreBounce","turnover",2,652,"Gary","Rohan","Geelong Cats","Kick Inside 50 Result",NA,NA,NA,59,-4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",648,85,"Geelong Cats","centreBounce","turnover",2,654,"Jake","Lever","Melbourne","Spoil",NA,NA,NA,59,-4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",649,85,"Geelong Cats","centreBounce","turnover",2,656,"Trent","Rivers","Melbourne","Loose Ball Get Crumb",NA,NA,NA,65,-2
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",650,86,"Melbourne","possGain","ballUpCall",2,656,"Trent","Rivers","Melbourne","Loose Ball Get Crumb",NA,NA,NA,-65,2
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",651,86,"Melbourne","possGain","ballUpCall",2,663,NA,NA,NA,"Ball Up Call",NA,NA,NA,-68,5
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",652,87,"Melbourne","ballUp","rushedOpp",2,681,"Max","Gawn","Melbourne","Loose Ball Get",NA,NA,NA,-76,-1
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",653,87,"Melbourne","ballUp","rushedOpp",2,683,"Max","Gawn","Melbourne","Kick","ineffective",NA,NA,-77,-6
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",654,88,"Melbourne","kickIn","turnover",2,691,"Steven","May","Melbourne","Kickin play on",NA,NA,NA,-76,-4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",655,88,"Melbourne","kickIn","turnover",2,693,"Steven","May","Melbourne","Kick","effective",NA,NA,-76,-4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",656,88,"Melbourne","kickIn","turnover",2,694,NA,NA,NA,"Uncontested Mark",NA,NA,NA,-63,-30
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",657,88,"Melbourne","kickIn","turnover",2,701,NA,NA,NA,"Kick","effective",NA,NA,-64,-34
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",658,88,"Melbourne","kickIn","turnover",2,703,"Luke","Jackson","Fremantle","Contested Mark",NA,NA,NA,-20,-56
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",659,88,"Melbourne","kickIn","turnover",2,716,"Luke","Jackson","Fremantle","Kick","effective",NA,NA,-26,-48
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",660,88,"Melbourne","kickIn","turnover",2,719,"Jake","Kolodjashnij","Geelong Cats","Spoil",NA,NA,NA,24,-25
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",661,88,"Melbourne","kickIn","turnover",2,722,"Max","Gawn","Melbourne","Loose Ball Get",NA,NA,NA,4,-21
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",662,88,"Melbourne","kickIn","turnover",2,722,"Max","Gawn","Melbourne","Handball","ineffective",NA,NA,1,-24
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",663,88,"Melbourne","kickIn","turnover",2,725,"Mark","Blicavs","Geelong Cats","Hard Ball Get",NA,NA,NA,-4,-28
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",664,89,"Geelong Cats","possGain","turnover",2,725,"Mark","Blicavs","Geelong Cats","Hard Ball Get",NA,NA,NA,4,28
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",665,89,"Geelong Cats","possGain","turnover",2,725,"Mark","Blicavs","Geelong Cats","Handball","effective",NA,NA,9,34
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",666,89,"Geelong Cats","possGain","turnover",2,727,"Gryan","Miers","Geelong Cats","Handball Received",NA,NA,NA,16,44
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",667,89,"Geelong Cats","possGain","turnover",2,727,"Gryan","Miers","Geelong Cats","Kick","ineffective",NA,NA,19,45
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",668,89,"Geelong Cats","possGain","turnover",2,730,"James","Harmes","Western Bulldogs","Loose Ball Get",NA,NA,NA,24,43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",669,90,"Melbourne","possGain","goal",2,730,"James","Harmes","Western Bulldogs","Loose Ball Get",NA,NA,NA,-24,-43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",670,90,"Melbourne","possGain","goal",2,730,"James","Harmes","Western Bulldogs","Handball","effective",NA,NA,-27,-45
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",671,90,"Melbourne","possGain","goal",2,731,NA,NA,NA,"Handball Received",NA,NA,NA,-30,-47
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",672,90,"Melbourne","possGain","goal",2,732,NA,NA,NA,"Kick","effective",NA,NA,-28,-50
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",673,90,"Melbourne","possGain","goal",2,733,"Jack","Viney","Melbourne","Uncontested Mark",NA,NA,NA,0,-60
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",674,90,"Melbourne","possGain","goal",2,742,"Jack","Viney","Melbourne","Kick","ineffective",NA,NA,5,-59
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",675,90,"Melbourne","possGain","goal",2,746,"Jack","Viney","Melbourne","Free For: In Possession",NA,NA,NA,6,-59
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",676,90,"Melbourne","possGain","goal",2,758,"Christian","Petracca","Melbourne","Kick","effective",NA,NA,27,-44
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",677,90,"Melbourne","possGain","goal",2,758,"Christian","Petracca","Melbourne","Kick Into F50",NA,NA,NA,27,-44
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",678,90,"Melbourne","possGain","goal",2,758,"Max","Gawn","Melbourne","Kick Inside 50 Result",NA,NA,NA,49,-16
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",679,90,"Melbourne","possGain","goal",2,760,"Max","Gawn","Melbourne","Uncontested Mark",NA,NA,NA,49,-16
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",680,90,"Melbourne","possGain","goal",2,764,"Max","Gawn","Melbourne","Kick","effective",TRUE,NA,47,-2
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",681,90,"Melbourne","possGain","goal",2,768,"Max","Gawn","Melbourne","Goal",NA,NA,NA,47,-2
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",682,91,"Melbourne","centreBounce","ballUpCall",2,825,NA,NA,NA,"Centre Bounce",NA,NA,NA,0,0
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",683,91,"Melbourne","centreBounce","ballUpCall",2,831,"Luke","Jackson","Fremantle","Hard Ball Get",NA,NA,NA,-7,-3
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",684,91,"Melbourne","centreBounce","ballUpCall",2,831,"Luke","Jackson","Fremantle","Handball","ineffective",NA,NA,-8,-1
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",685,91,"Melbourne","centreBounce","ballUpCall",2,835,"Clayton","Oliver","Melbourne","Hard Ball Get",NA,NA,NA,-9,8
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",686,91,"Melbourne","centreBounce","ballUpCall",2,835,"Clayton","Oliver","Melbourne","Handball","effective",NA,NA,-10,10
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",687,91,"Melbourne","centreBounce","ballUpCall",2,838,"Jack","Viney","Melbourne","Handball Received",NA,NA,NA,-11,14
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",688,91,"Melbourne","centreBounce","ballUpCall",2,838,"Jack","Viney","Melbourne","Handball","effective",NA,NA,-10,15
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",689,91,"Melbourne","centreBounce","ballUpCall",2,840,"Luke","Jackson","Fremantle","Handball Received",NA,NA,NA,-4,15
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",690,91,"Melbourne","centreBounce","ballUpCall",2,842,"Luke","Jackson","Fremantle","Kick","effective",NA,NA,-2,5
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",691,91,"Melbourne","centreBounce","ballUpCall",2,844,"Christian","Salem","Melbourne","Uncontested Mark",NA,NA,NA,-15,-29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",692,91,"Melbourne","centreBounce","ballUpCall",2,846,"Christian","Salem","Melbourne","Kick","effective",NA,NA,-15,-32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",693,91,"Melbourne","centreBounce","ballUpCall",2,847,"Angus","Brayshaw","Melbourne","Uncontested Mark",NA,NA,NA,6,-53
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",694,91,"Melbourne","centreBounce","ballUpCall",2,850,"Angus","Brayshaw","Melbourne","Kick","effective",NA,NA,11,-55
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",695,91,"Melbourne","centreBounce","ballUpCall",2,852,"Christian","Petracca","Melbourne","Mark Fumbled",NA,NA,NA,38,-38
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",696,91,"Melbourne","centreBounce","ballUpCall",2,852,"Christian","Petracca","Melbourne","Mark Dropped",NA,NA,NA,38,-38
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",697,91,"Melbourne","centreBounce","ballUpCall",2,855,NA,NA,NA,"Ball Up Call",NA,NA,NA,44,-35
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",698,92,"Geelong Cats","ballUp","outOfBounds",2,870,"Patrick","Dangerfield","Geelong Cats","Hard Ball Get",NA,NA,NA,-43,35
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",699,92,"Geelong Cats","ballUp","outOfBounds",2,870,"Patrick","Dangerfield","Geelong Cats","Handball","effective",NA,NA,-43,34
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",700,92,"Geelong Cats","ballUp","outOfBounds",2,872,"Esava","Ratugolea","Port Adelaide","Handball Received",NA,NA,NA,-40,30
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",701,92,"Geelong Cats","ballUp","outOfBounds",2,874,"Esava","Ratugolea","Port Adelaide","Handball","effective",NA,NA,-38,31
